State_Name,Year,Position,Candidate,Sex,Party,Constituency_No,Constituency_Name,Candidate_Type,Constituency_Type,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Last_Party
Haryana,2009,1,ARVIND KUMAR SHARMA,M,INC,5,KARNAL,GEN,GEN,23,66.64,37.57,INC
Haryana,2009,1,JITENDER SINGH,M,INC,6,SONIPAT,GEN,GEN,21,64.75,47.57,
Haryana,2009,1,DEEPENDER SINGH,M,INC,7,ROHTAK,GEN,GEN,16,65.56,69.98,INC
Haryana,2009,1,SHRUTI CHOUDHRY,F,INC,8,BHIWANI-MAHENDRAGARH,GEN,GEN,29,71.29,35.03,
Haryana,2009,1,INDERJIT SINGH,M,INC,9,GURGAON,GEN,GEN,24,60.77,36.83,
Haryana,2009,1,AVTAR SINGH BHADANA,M,INC,10,FARIDABAD,GEN,GEN,23,56.66,41.26,INC
Himachal_Pradesh,2009,1,DR. RAJAN SUSHANT,M,BJP,1,KANGRA,GEN,GEN,10,55.15,48.69,RNP
Himachal_Pradesh,2009,1,VIRBHADRA SINGH,M,INC,2,MANDI,GEN,GEN,6,64.09,47.82,INC(I)
Himachal_Pradesh,2009,1,ANURAG SINGH THAKUR,M,BJP,3,HAMIRPUR,GEN,GEN,8,58.85,53.47,BJP
Himachal_Pradesh,2009,1,VIRENDER KASHYAP,M,BJP,4,SHIMLA,SC,SC,7,55.73,50.42,BJP
Jammu_&_Kashmir,2009,1,SHARIEF UD DIN SHARIQ,M,JKN,1,BARAMULLA,GEN,GEN,13,41.84,46.01,
Jammu_&_Kashmir,2009,1,FAROOQ ABDULLAH,M,JKN,2,SRINAGAR,GEN,GEN,15,25.55,52.0,JKN
Jammu_&_Kashmir,2009,1,MIRZA MEHBOOB BEG,M,JKN,3,ANANTNAG,GEN,GEN,13,27.1,46.53,
Jammu_&_Kashmir,2009,1,HASSAN KHAN,M,IND,4,LADAKH,ST,GEN,5,71.86,29.84,JKN
Jammu_&_Kashmir,2009,1,CH. LAL SINGH,M,INC,5,UDHAMPUR,GEN,GEN,14,44.88,37.9,INC
Jammu_&_Kashmir,2009,1,MADAN LAL SHARMA,M,INC,6,JAMMU,GEN,GEN,21,49.03,45.33,INC
Jharkhand,2009,1,DEVIDHAN BESRA,M,BJP,1,RAJMAHAL,ST,ST,12,55.18,26.12,
Jharkhand,2009,1,SHIBU SOREN,M,JMM,2,DUMKA,ST,ST,19,55.13,33.52,JMM
Jharkhand,2009,1,NISHIKANT DUBEY,M,BJP,3,GODDA,GEN,GEN,23,56.48,23.76,
Jharkhand,2009,1,INDER SINGH NAMDHARI,M,IND,4,CHATRA,GEN,GEN,11,45.67,22.86,JD(U)
Jharkhand,2009,1,BABULAL MARANDI,M,JVM,5,KODARMA,ST,GEN,16,56.14,25.55,IND
Jharkhand,2009,1,RAVINDRA KUMAR PANDEY,M,BJP,6,GIRIDIH,GEN,GEN,17,45.98,37.7,BJP
Jharkhand,2009,1,PASHUPATI NATH SINGH,M,BJP,7,DHANBAD,GEN,GEN,32,45.03,32.03,
Jharkhand,2009,1,SUBODH KANT SAHAY,M,INC,8,RANCHI,GEN,GEN,26,44.56,42.88,INC
Jharkhand,2009,1,ARJUN MUNDA,M,BJP,9,JAMSHEDPUR,ST,GEN,26,51.12,45.3,
Jharkhand,2009,1,MADHU KORA,M,IND,10,SINGHBHUM,ST,ST,9,60.57,44.29,
Jharkhand,2009,1,KARIA MUNDA,M,BJP,11,KHUNTI,ST,ST,9,52.03,41.19,BJP
Jharkhand,2009,1,SUDARSHAN BHAGAT,M,BJP,12,LOHARDAGA,ST,ST,15,53.21,27.69,
Jharkhand,2009,1,KAMESHWAR BAITHA,M,JMM,13,PALAMAU,SC,SC,21,45.95,25.8,BSP
Jharkhand,2009,1,YASHWANT SINHA,M,BJP,14,HAZARIBAGH,GEN,GEN,13,53.08,31.81,BJP
Karnataka,2009,1,KATTI RAMESH VISHWANATH,M,BJP,1,CHIKKODI,GEN,GEN,7,67.56,50.48,
Karnataka,2009,1,ANGADI SURESH CHANNABASAPPA,M,BJP,2,BELGAUM,GEN,GEN,10,54.75,50.93,BJP
Karnataka,2009,1,GADDIGOUDAR P.C.,M,BJP,3,BAGALKOT,GEN,GEN,17,63.07,48.06,BJP
Karnataka,2009,1,RAMESH CHANDAPPA JIGAJINAGI,M,BJP,4,BIJAPUR,SC,SC,10,47.29,47.56,BJP
Karnataka,2009,1,MALLIKARJUN KHARGE,M,INC,5,GULBARGA,SC,SC,10,49.19,45.46,
Karnataka,2009,1,PAKKIRAPPA.S.,M,BJP,6,RAICHUR,ST,ST,8,45.9,46.38,
Karnataka,2009,1,N.DHARAM SINGH,M,INC,7,BIDAR,GEN,GEN,27,52.99,43.37,INC(I)
Karnataka,2009,1,SHIVARAMAGOUDA SHIVANAGOUDA,M,BJP,8,KOPPAL,GEN,GEN,18,55.35,38.65,
Karnataka,2009,1,J. SHANTHA,F,BJP,9,BELLARY,ST,ST,7,61.44,46.72,
Karnataka,2009,1,UDASI SHIVKUMAR CHANABASAPPA,M,BJP,10,HAVERI,GEN,GEN,12,63.59,49.33,
Karnataka,2009,1,PRALHAD JOSHI,M,BJP,11,DHARWAD,GEN,GEN,16,56.55,55.97,BJP
Karnataka,2009,1,ANANTKUMAR HEGDE,M,BJP,12,UTTARA KANNADA,GEN,GEN,11,59.09,44.63,BJP
Karnataka,2009,1,G.M. SIDDESWARA,M,BJP,13,DAVANAGERE,GEN,GEN,28,67.46,46.67,BJP
Karnataka,2009,1,B.Y. RAGHAVENDRA,M,BJP,14,SHIMOGA,GEN,GEN,12,66.47,50.58,
